student_id,career_success_score
STU_010447,80.21764771248357
STU_010448,72.43176091583302
STU_010449,69.09651109124106
STU_010450,63.61688234107754
STU_010451,90.53038261356262
STU_010452,81.03346898184405
STU_010453,71.42542150493986
STU_010454,66.15996826501899
STU_010455,46.84129817205633
STU_010456,82.78063937547275
STU_010457,72.79315741974885
STU_010458,83.6854373043309
STU_010459,76.32153384240816
STU_010460,68.52518708972305
STU_010461,69.4656569167975
STU_010462,55.377555151388904
STU_010463,86.71582643316485
STU_010464,90.39772365947574
STU_010465,53.60284545509079
STU_010466,64.40508573714578
STU_010467,79.76307662686042
STU_010468,71.83390199912682
STU_010469,78.99616388610121
STU_010470,70.76617775720605
STU_010471,99.02726037486993
STU_010472,55.18835256983989
STU_010473,86.07449808024366
STU_010474,85.77845147168095
STU_010475,79.67522003983623
STU_010476,63.638653380967085
STU_010477,71.78422942619048
STU_010478,94.88134659830364
STU_010479,63.17510426699047
STU_010480,71.42172205576631
STU_010481,59.83014014888347
STU_010482,75.79464107313748
STU_010483,92.03098300109126
STU_010484,72.00967960034609
STU_010485,48.36722905175254
STU_010486,70.54164467090365
STU_010487,92.93007969498494
STU_010488,79.60497781470231
STU_010489,80.65827638664975
STU_010490,84.88835115889113
STU_010491,72.44674598548777
STU_010492,71.7657397644766
STU_010493,79.97983127552317
STU_010494,60.91946522014001
STU_010495,41.93833381705846
STU_010496,96.75554017037668
STU_010497,65.01523538865534
STU_010498,74.45107584139605
STU_010499,68.17392107546964
STU_010500,71.23090880330999
STU_010501,73.80361656011931
STU_010502,69.5038382345069
STU_010503,77.80892767867206
STU_010504,70.5379870791428
STU_010505,59.72340228757129
STU_010506,92.89365247394615
STU_010507,69.5537493491021
STU_010508,63.37797128175583
STU_010509,80.73920246436337
STU_010510,47.69839811135565
STU_010511,59.3788126491507
STU_010512,71.35492101014333
STU_010513,95.88454482293389
STU_010514,72.99356564555218
STU_010515,86.44157867356539
STU_010516,82.51853591306293
STU_010517,98.55383376741626
STU_010518,49.820004017584296
STU_010519,84.53500399205605
STU_010520,84.74243203027547
STU_010521,98.17971296680423
STU_010522,71.95624656998268
STU_010523,82.57195133332866
STU_010524,88.17048930376235
STU_010525,65.93804209744992
STU_010526,54.79550590013507
STU_010527,87.15936190153708
STU_010528,83.50409572394976
STU_010529,48.686549744093035
STU_010530,75.57372733461239
STU_010531,64.19783785406345
STU_010532,58.76513567570764
STU_010533,84.80199965634131
STU_010534,77.61192012037766
STU_010535,85.47362417374873
STU_010536,77.03298159303125
STU_010537,76.76925779553264
STU_010538,79.0750475070966
STU_010539,60.39448549160507
STU_010540,51.120398380097285
STU_010541,85.57541275649781
STU_010542,97.99969635009765
STU_010543,81.80408332350682
STU_010544,71.57028595396152
STU_010545,80.5128097643058
STU_010546,72.4967693266712
STU_010547,78.54377545380075
STU_010548,98.33243713378906
STU_010549,64.6735115159974
STU_010550,79.17114174402509
STU_010551,56.968004110154695
STU_010552,97.4856320860806
STU_010553,98.76678330916474
STU_010554,88.98965500648374
STU_010555,74.63646717566155
STU_010556,62.09662342157843
STU_010557,76.29348772515881
STU_010558,77.13639137988575
STU_010559,78.33964073297591
STU_010560,76.47741550210841
STU_010561,97.32658294677053
STU_010562,53.80926592282436
STU_010563,64.97175163564829
STU_010564,64.75456315463163
STU_010565,95.30486857517843
STU_010566,61.98299187220388
STU_010567,72.32801737474544
STU_010568,78.89511292077172
STU_010569,96.72235401360948
STU_010570,56.25624290895192
STU_010571,94.73348718228335
STU_010572,71.90293837958895
STU_010573,97.45811017824546
STU_010574,70.51105017124723
STU_010575,58.72522688617805
STU_010576,50.991933201001565
STU_010577,62.879140894611695
STU_010578,68.65502114469632
STU_010579,84.1641483578613
STU_010580,58.392592753352645
STU_010581,49.26549804798618
STU_010582,76.00356971315996
STU_010583,78.4319573224537
STU_010584,93.67282896566074
STU_010585,77.10408401128088
STU_010586,99.76288146972657
STU_010587,71.90615463235035
STU_010588,69.93902707691765
STU_010589,98.96145698433344
STU_010590,88.97512267346033
STU_010591,71.42924812842783
STU_010592,96.89171653974255
STU_010593,82.25310052765114
STU_010594,50.73295324466283
STU_010595,80.98501416546512
STU_010596,74.83231254517283
STU_010597,61.102708934164895
STU_010598,94.71542689010661
STU_010599,65.14263002930828
STU_010600,69.11572111302344
STU_010601,79.68448395135488
STU_010602,69.1557987984968
STU_010603,79.1943814905265
STU_010604,75.90336316082679
STU_010605,63.672727696903124
STU_010606,96.47288438691864
STU_010607,83.82618718973849
STU_010608,65.41657502163066
STU_010609,75.80306427725266
STU_010610,78.38888635260075
STU_010611,87.00145800595637
STU_010612,60.31863788058854
STU_010613,93.19571839630682
STU_010614,99.41193771362305
STU_010615,90.0479800055546
STU_010616,90.32237829137841
STU_010617,54.125702895862176
STU_010618,81.24756670642732
STU_010619,99.16661773941944
STU_010620,69.2301002187988
STU_010621,66.67521262107782
STU_010622,55.95767591745219
STU_010623,88.39666876406348
STU_010624,59.55542035999726
STU_010625,65.9420855882925
STU_010626,91.05921346049024
STU_010627,92.71919466621709
STU_010628,59.498098912920895
STU_010629,80.47695323087763
STU_010630,80.08321580454599
STU_010631,92.19168956019372
STU_010632,66.54423924948611
STU_010633,72.1001174378944
STU_010634,77.44454388279897
STU_010635,60.166567427766154
STU_010636,81.7425209793693
STU_010637,63.7881786101063
STU_010638,76.26042898211406
STU_010639,65.71701176997415
STU_010640,56.01164162653532
STU_010641,64.11310061161575
STU_010642,99.52217469229565
STU_010643,88.17914405742728
STU_010644,72.12508932970556
STU_010645,83.10172882197797
STU_010646,96.46110235504685
STU_010647,65.35307558931588
STU_010648,72.8261212010032
STU_010649,73.640586316345
STU_010650,84.94097431344058
STU_010651,78.91831436548634
STU_010652,68.8830642249452
STU_010653,86.5190189198432
STU_010654,88.48787351945117
STU_010655,86.63288141912496
STU_010656,75.30639787764547
STU_010657,77.92555290534467
STU_010658,73.04243951017332
STU_010659,94.47005677570561
STU_010660,92.85117044835742
STU_010661,72.9194974277219
STU_010662,96.79174690615625
STU_010663,65.93850967997446
STU_010664,73.43497623160219
STU_010665,62.33736881748237
STU_010666,96.24171368720275
STU_010667,95.73896354093647
STU_010668,71.55342416680234
STU_010669,74.04541014474663
STU_010670,89.29320029767159
STU_010671,63.38562081509117
STU_010672,56.76722427813698
STU_010673,89.38503194703208
STU_010674,99.3359489440918
STU_010675,94.35568173891558
STU_010676,81.71332733455654
STU_010677,77.90751295709343
STU_010678,77.10564266024495
STU_010679,69.2361301794501
STU_010680,94.02485131677055
STU_010681,83.90351734925608
STU_010682,50.825307895997454
STU_010683,75.34514871850554
STU_010684,77.32693162607333
STU_010685,82.68883707437213
STU_010686,79.59116801764463
STU_010687,63.479172980026576
STU_010688,99.21217688399395
STU_010689,87.39746459099196
STU_010690,99.42141571044922
STU_010691,75.68211962345599
STU_010692,88.10752321920599
STU_010693,74.7778435824689
STU_010694,68.42566208703857
STU_010695,59.503787696995815
STU_010696,51.18612774646207
STU_010697,70.97775669641798
STU_010698,89.71046101224805
STU_010699,83.042252742881
STU_010700,92.22542851495685
STU_010701,83.68787785090169
STU_010702,65.69296107429557
STU_010703,98.75878040992714
STU_010704,100.0
STU_010705,81.30385425134273
STU_010706,93.87645494278064
STU_010707,77.9518293354985
STU_010708,76.82325135168895
STU_010709,63.23762544573336
STU_010710,57.098001618195674
STU_010711,98.38754280903841
STU_010712,51.33223765563215
STU_010713,89.21967664761476
STU_010714,66.60510146858452
STU_010715,80.00554633308285
STU_010716,51.539491619465494
STU_010717,85.84815524168324
STU_010718,79.54260185541506
STU_010719,86.26404861677075
STU_010720,52.60707046310964
STU_010721,64.95166743111174
STU_010722,99.81645889282227
STU_010723,69.53032964512114
STU_010724,82.38283796756704
STU_010725,67.66003650265931
STU_010726,66.83709215246391
STU_010727,48.8716795392059
STU_010728,72.86793433689263
STU_010729,94.12123375429785
STU_010730,95.52638976307746
STU_010731,70.9022289066566
STU_010732,74.14087700313172
STU_010733,98.29955180394128
STU_010734,84.83026641701287
STU_010735,71.59158701425885
STU_010736,65.98030499863586
STU_010737,67.52777564948028
STU_010738,69.10860531427248
STU_010739,72.9045349795324
STU_010740,66.01759026097169
STU_010741,84.42178306575862
STU_010742,65.1928042035135
STU_010743,96.73721649692833
STU_010744,75.20143866166735
STU_010745,67.75871168106129
STU_010746,70.19003227030325
STU_010747,87.47377651178057
STU_010748,74.44846618688857
STU_010749,86.57875816288693
STU_010750,80.47176706203301
STU_010751,73.05874425794632
STU_010752,63.470618741761115
STU_010753,76.88647790219177
STU_010754,86.72159199834272
STU_010755,61.302892017817186
STU_010756,93.08517408435065
STU_010757,57.17796052085072
STU_010758,82.67586476243928
STU_010759,90.27975487833918
STU_010760,81.23065294801178
STU_010761,73.46097963864067
STU_010762,75.61515450374104
STU_010763,64.12735750782012
STU_010764,51.876563259004946
STU_010765,87.32674564419075
STU_010766,61.29107792593355
STU_010767,72.26054618588525
STU_010768,53.41282274356891
STU_010769,89.69486826767286
STU_010770,68.01840546886791
STU_010771,45.462918643404684
STU_010772,71.22617107925805
STU_010773,87.66731818977159
STU_010774,86.02459753595757
STU_010775,92.31359724829797
STU_010776,42.58080884462103
STU_010777,79.13446723085714
STU_010778,56.51913911295709
STU_010779,62.6346898024989
STU_010780,83.32719603316423
STU_010781,79.47006143261115
STU_010782,84.83137103130859
STU_010783,49.28126309395155
STU_010784,69.57662836517105
STU_010785,86.39236766460088
STU_010786,81.18194368679016
STU_010787,70.32016092955827
STU_010788,68.599077847134
STU_010789,97.74976455695848
STU_010790,59.87937858167737
STU_010791,59.47325534599737
STU_010792,96.90198443420013
STU_010793,82.59386102974652
STU_010794,58.3534566154594
STU_010795,77.22542382542153
STU_010796,81.81676177437369
STU_010797,56.33703094900366
STU_010798,61.415058668856446
STU_010799,86.97223808064179
STU_010800,65.40099199796916
STU_010801,64.96085935253144
STU_010802,82.11618132663972
STU_010803,78.60415464558238
STU_010804,51.09781930117529
STU_010805,72.32945638072012
STU_010806,82.18127298829715
STU_010807,96.87437210188027
STU_010808,65.12973115073133
STU_010809,100.0
STU_010810,86.16141010743921
STU_010811,72.0771238563311
STU_010812,79.10734210440201
STU_010813,95.56428325824439
STU_010814,68.53016953893936
STU_010815,86.16300047041672
STU_010816,98.57846908569336
STU_010817,89.2232714984982
STU_010818,85.353372700047
STU_010819,80.17303428196632
STU_010820,93.21586173848472
STU_010821,98.54941441925733
STU_010822,61.1439357992016
STU_010823,91.05040033123473
STU_010824,90.92693421667111
STU_010825,83.89974583259941
STU_010826,82.909499814183
STU_010827,57.66191796403611
STU_010828,70.91274620336709
STU_010829,74.77021826758087
STU_010830,79.24780822496804
STU_010831,90.73255867478383
STU_010832,96.5862252884802
STU_010833,82.6268966437207
STU_010834,69.44474317389225
STU_010835,80.49073533012668
STU_010836,85.27942090963998
STU_010837,79.35381349832913
STU_010838,89.74862619317089
STU_010839,66.4389423897446
STU_010840,78.75238984320491
STU_010841,86.57755363021819
STU_010842,88.64873986789567
STU_010843,74.94803849750467
STU_010844,53.00315287153785
STU_010845,92.81657312174117
STU_010846,80.33782119688233
STU_010847,100.0
STU_010848,74.46443993200062
STU_010849,75.34097894751382
STU_010850,60.95842987277035
STU_010851,97.60209429585693
STU_010852,59.791623841632045
STU_010853,86.98030925148034
STU_010854,90.42021281263291
STU_010855,67.19210297910234
STU_010856,56.1208347846061
STU_010857,67.44985739161812
STU_010858,54.03930107672836
STU_010859,69.01241805088307
STU_010860,93.37322332954162
STU_010861,78.02788052999834
STU_010862,65.97989847861186
STU_010863,80.80514649339692
STU_010864,92.4606179764039
STU_010865,79.0781786819801
STU_010866,94.87907905351277
STU_010867,50.80187895317593
STU_010868,66.310388828439
STU_010869,80.19058091344988
STU_010870,61.56656066726917
STU_010871,84.8280488677684
STU_010872,83.92231839460739
STU_010873,46.885505269975
STU_010874,64.13941730562495
STU_010875,83.64817867355183
STU_010876,68.89667207025926
STU_010877,73.92602220734459
STU_010878,75.01418718189115
STU_010879,65.29994940792594
STU_010880,83.35314281044658
STU_010881,97.99377862915046
STU_010882,73.53836011611146
STU_010883,81.82147467194399
STU_010884,60.431655621607305
STU_010885,66.515910588685
STU_010886,98.6000734548752
STU_010887,56.22218727742242
STU_010888,86.64938811831104
STU_010889,93.98111024405364
STU_010890,79.79705154221617
STU_010891,99.52245781278083
STU_010892,83.72452674637258
STU_010893,70.3150422090871
STU_010894,85.47206143439608
STU_010895,69.21477412850628
STU_010896,69.93127202454984
STU_010897,64.4176500901777
STU_010898,81.77223604637261
STU_010899,60.38191662847031
STU_010900,66.40109025584071
STU_010901,60.3425484648493
STU_010902,91.29258755515913
STU_010903,55.87723923572933
STU_010904,74.36621351993182
STU_010905,65.04305670904121
STU_010906,54.370995582111206
STU_010907,98.54029087601037
STU_010908,84.23423413617377
STU_010909,87.26734292789943
STU_010910,82.94276317359734
STU_010911,80.95772247376425
STU_010912,91.4704082181451
STU_010913,76.09764732373745
STU_010914,91.19107759215927
STU_010915,74.36291465026069
STU_010916,68.4705116398512
STU_010917,83.24788061911366
STU_010918,75.6780115032125
STU_010919,88.27126812548917
STU_010920,71.25540704282503
STU_010921,78.80946106988128
STU_010922,82.19408109496958
STU_010923,90.65652010495802
STU_010924,95.5909910015133
STU_010925,66.39214486922816
STU_010926,93.02430972720644
STU_010927,63.53165903722983
STU_010928,73.28244700746367
STU_010929,69.54528422616332
STU_010930,89.22169079303426
STU_010931,72.60035029504914
STU_010932,87.7505904132998
STU_010933,72.09061519494294
STU_010934,87.53716136752216
STU_010935,68.37275383057315
STU_010936,63.169531379428065
STU_010937,73.79319180912701
STU_010938,60.85426133035905
STU_010939,79.81056171394457
STU_010940,47.48255121851924
STU_010941,98.3472736390275
STU_010942,82.25762670497147
STU_010943,53.6185477141627
STU_010944,59.30243337687759
STU_010945,76.76411147117047
STU_010946,85.79122774259822
STU_010947,74.16527543641509
STU_010948,94.95498569664758
STU_010949,98.44939615492241
STU_010950,64.25132513394186
STU_010951,71.53153549217835
STU_010952,59.9639010126872
STU_010953,85.9163588310641
STU_010954,51.65907350122942
STU_010955,61.39959573529654
STU_010956,98.60070039725436
STU_010957,86.15933010859722
STU_010958,71.99011295769614
STU_010959,87.25649721433923
STU_010960,84.92688478971492
STU_010961,75.97506211278582
STU_010962,93.37508274636463
STU_010963,71.26788001091124
STU_010964,77.21797720925599
STU_010965,69.21868026210423
STU_010966,54.39967568583224
STU_010967,66.160952623067
STU_010968,65.65421043836055
STU_010969,59.29462066292513
STU_010970,85.17362607279817
STU_010971,70.31084591635252
STU_010972,72.4296859812418
STU_010973,76.41550074334336
STU_010974,66.32169713386808
STU_010975,74.23407052339613
STU_010976,86.18116655547284
STU_010977,87.00356437555087
STU_010978,97.43905874579751
STU_010979,73.09614918964853
STU_010980,76.51380963905906
STU_010981,93.75851939077715
STU_010982,73.13452871918066
STU_010983,73.15484737837299
STU_010984,75.06263090339753
STU_010985,52.419872980279294
STU_010986,89.15022931195061
STU_010987,90.90368286452949
STU_010988,69.01830232728666
STU_010989,84.71500912968139
STU_010990,77.3181067646888
STU_010991,60.725746726609856
STU_010992,81.51154827241905
STU_010993,73.34974024270336
STU_010994,84.05120382879241
STU_010995,99.10037547920528
STU_010996,59.03086139569935
STU_010997,67.83875551132647
STU_010998,67.47500199978532
STU_010999,70.4698843380856
STU_011000,79.17916740302212
STU_011001,59.2314796887769
